source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason	title_abstract_sha256
SF-2026-ARXIV-2606-30442	2606.30442	core_daily_semantic_review_required	The FIL Hypothesis: Inductive Biases Help with Kernel Engineering	The Bitter Lesson, which posits that general-purpose methods that scale with computation and data ultimately outperform those with built-in human knowledge, has become a dominant paradigm in the era of Large Language Models. 	closed_pre_denominator	model_or_task_local_delta	—	《The FIL Hypothesis: Inductive Biases Help with Kernel Engineering》：摘要明确“The Bitter Lesson, which posits that general-purpose methods that scale with computation and data ultimately outperform those with built-in human knowledge, has become a dominant paradigm in the era of Large Language Models. ”；据此关闭，因为局部模型结构或任务指标提升不足以改变长期训练、推理或平台判断。	3f27fd2ccf3665a28b9470aca3a812ad072cccad528db10672db67af389b1d83
SF-2026-ARXIV-2606-30444	2606.30444	core_daily_semantic_review_required	SGD Provably Prioritizes a Shortcut Spurious Feature in the XOR Model	Neural networks are known to be susceptible to over-reliance on spurious correlations. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《SGD Provably Prioritizes a Shortcut Spurious Feature in the XOR Model》：摘要明确“Neural networks are known to be susceptible to over-reliance on spurious correlations. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	5b4cc2d959fd4cea3df01979ccd55193824b22de8674857ac95d1e0fc2aaa341
SF-2026-ARXIV-2606-30445	2606.30445	core_daily_semantic_review_required	When Does Online Imitation Learning Help in LLM Post-Training? The Role of (Non-)Realizability Beyond Horizon	Online imitation learning (IL), particularly on-policy distillation, has emerged as a strong LLM post-training approach, often outperforming offline supervised fine-tuning (SFT). 	closed_pre_denominator	local_method_without_durable_system_delta	—	《When Does Online Imitation Learning Help in LLM Post-Training? The Role of (Non-)Realizability Beyond Horizon》：摘要明确“Online imitation learning (IL), particularly on-policy distillation, has emerged as a strong LLM post-training approach, often outperforming offline supervised fine-tuning (SFT). ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	b6ed7fe72ef7df2cbe00b33c1fa5028a010a04b7e71e78fa7e4fdec81a8cde3a
SF-2026-ARXIV-2606-30449	2606.30449	core_daily_semantic_review_required	Internal-State Probes Read the Situation, Not the Action: Three Negative Results for Pre-Action Misalignment Monitoring	Probes on model internals could help monitor agentic systems if they identify harmful text or tool actions before those actions are generated. 	retained	durable_system_candidate	PLATFORM-MONITORING	三项负结果证明内部探针读取情境不等于预动作意图，收紧上线监测声明。	9fa1b92b2a054097c0f2ce0b75147b6cd2146f56f5cec52ef0f5c3efc719f726
SF-2026-ARXIV-2606-30450	2606.30450	not_routed_by_keyword_contract	Minimal MMAO: A Resource-Closed-Loop Framework for Adaptive Metaheuristic Search	This paper presents the Metabolic Multi-Agent Optimizer (MMAO) as an adaptive metaheuristic built around endogenous resource circulation. 	closed_pre_denominator	survey_or_position_without_mechanism_delta	—	《Minimal MMAO: A Resource-Closed-Loop Framework for Adaptive Metaheuristic Search》：摘要明确“This paper presents the Metabolic Multi-Agent Optimizer (MMAO) as an adaptive metaheuristic built around endogenous resource circulation. ”；据此关闭，因为综述、立场或概念框架没有提供可独立验收的机制增量。	41cee8a31815d3276b1f658d98200c287a4fe276102eec9ca9666a2ed79e51c9
SF-2026-ARXIV-2606-30452	2606.30452	core_daily_semantic_review_required	Exploring Differences Between Tabular Enterprise Data and Public Benchmarks	Tabular data dominate the landscape of data science, increasingly attracting innovative machine learning models and tailored benchmarks. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Exploring Differences Between Tabular Enterprise Data and Public Benchmarks》：摘要明确“Tabular data dominate the landscape of data science, increasingly attracting innovative machine learning models and tailored benchmarks. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	d96fd74823f48c5aa37be801685eb5a7cba00e6e6f7ef46104fadf28c2fc1c7c
SF-2026-ARXIV-2606-30454	2606.30454	core_daily_semantic_review_required	Collective cooperation without individual fidelity in LLM agents	Large language models (LLMs) are increasingly used as agents in simulations of social systems, yet it remains unclear when their behavior can be interpreted as a faithful proxy for human decision-making. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Collective cooperation without individual fidelity in LLM agents》：摘要明确“Large language models (LLMs) are increasingly used as agents in simulations of social systems, yet it remains unclear when their behavior can be interpreted as a faithful proxy for human decision-making. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	1e14ddde7cf78522b3522b369e621608dbff8b75dbfc7a67769c3d1264318886
SF-2026-ARXIV-2606-30455	2606.30455	core_daily_semantic_review_required	Curvature-Weighted Gradient Diversity: A Noise Measure for Geometry-Adaptive SGD Schedules	The standard convergence analysis of mini-batch stochastic gradient descent (SGD) models gradient noise using a single variance term that treats all parameter directions equally, ignoring the fact that noise in high-curvature directions has less impact because learning rates are already constrained there. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Curvature-Weighted Gradient Diversity: A Noise Measure for Geometry-Adaptive SGD Schedules》：摘要明确“The standard convergence analysis of mini-batch stochastic gradient descent (SGD) models gradient noise using a single variance term that treats all parameter directions equally, ignoring the fact that noise in high-curvature directions has less impact because learning rates are already constrained there. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	6924921524bee7206265c15f78ed8c1b5e6a621286dd1a68437dfb482f835ece
SF-2026-ARXIV-2606-30456	2606.30456	keyword_daily_semantic_review_required	Vision-Language-Action Models: Experimental Insights from a Real-World UR5 Platform	This project investigates whether recent Vision-Language-Action (VLA) models can be transferred from controlled research benchmarks to a real-world robotic platform, specifically a UR5e manipulator, in a reproducible and operationally meaningful manner. 	closed_pre_denominator	embodied_task_local_method	—	《Vision-Language-Action Models: Experimental Insights from a Real-World UR5 Platform》：摘要明确“This project investigates whether recent Vision-Language-Action (VLA) models can be transferred from controlled research benchmarks to a real-world robotic platform, specifically a UR5e manipulator, in a reproducible and operationally meaningful manner. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	3bc6de4cb2ad149b69745aac924a83ec0df33c20796a0ea822f3814dfbe609c4
SF-2026-ARXIV-2606-30457	2606.30457	not_routed_by_keyword_contract	Behavior Prompting Policy: Demonstrations as Prompts for Manipulation	We study behavior prompting, a paradigm that enables robots to perform new tasks at inference time given a single human demonstration, which we call a behavior prompt. 	closed_pre_denominator	embodied_task_local_method	—	《Behavior Prompting Policy: Demonstrations as Prompts for Manipulation》：摘要明确“We study behavior prompting, a paradigm that enables robots to perform new tasks at inference time given a single human demonstration, which we call a behavior prompt. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	13bb23c7fbdb4228d420748d8fa5f94577a1662d8218007629817227f0b58d66
SF-2026-ARXIV-2606-30458	2606.30458	not_routed_by_keyword_contract	Cross-Resolution Semantic Transfer for Robust Text-to-Image Retrieval in Low-Resolution Surveillance	Text-to-image person re-identification (TIPR) retrieves target persons using natural language descriptions. 	closed_pre_denominator	route_negative_no_durable_ai_system_delta	—	《Cross-Resolution Semantic Transfer for Robust Text-to-Image Retrieval in Low-Resolution Surveillance》：摘要明确“Text-to-image person re-identification (TIPR) retrieves target persons using natural language descriptions. ”；据此关闭，因为route-negative 复核确认没有改变长期 AI-System state/data/control 或 evaluation owner。	9b1e15e8a926e5df8cc0fdf5ae771dae7470ae0e9d5177ac37a01bbf2901a7f4
SF-2026-ARXIV-2606-30460	2606.30460	core_daily_semantic_review_required	HSAP: A Hierarchical Sequence-aware Parallelism for Hybrid-Context Generative Models	In this paper, we aim to combine the advantages of existing sequence parallelism paradigms and overcomes their drawbacks, the most serious of which is the incapability to correctly compute causal attention on the hybrid-context packed sequences, in a stronger sequence parallelism framework. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《HSAP: A Hierarchical Sequence-aware Parallelism for Hybrid-Context Generative Models》：摘要明确“In this paper, we aim to combine the advantages of existing sequence parallelism paradigms and overcomes their drawbacks, the most serious of which is the incapability to correctly compute causal attention on the hybrid-context packed sequences, in a stronger sequence parallelism framework. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	3fe5d21f66965ca323594e4b12defc9a92d4b6d77fa21a39e61dba75b8573309
SF-2026-ARXIV-2606-30461	2606.30461	core_daily_semantic_review_required	MuonSSM: Orthogonalizing State Space Models for Sequence Modeling	State space models (SSMs) have emerged as efficient linear-time alternatives to attention for long-sequence modeling. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《MuonSSM: Orthogonalizing State Space Models for Sequence Modeling》：摘要明确“State space models (SSMs) have emerged as efficient linear-time alternatives to attention for long-sequence modeling. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	bc42f8a627f7638a48e60f8c0b7d468a26026a1d454bb14d55c0b98bce79bb84
