arxiv_id	identity	published_v1_utc	primary_category	route	decision	title	closure_reason	false_negative_audit
2505.00759	2505.00759v2	2025-05-01T17:47:55Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Multi-Modal Language Models as Text-to-Image Model Evaluators	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The steady improvements of text-to-image (T2I) generative models lead to slow deprecation of automatic evaluation benchmarks that rely on static datasets, motivating researchers to seek alternative ways to evaluate the T	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.02846	2505.02846v2	2025-05-01T17:48:18Z	cs.CY	core_daily_semantic_review_required	pre_denominator_closure	The Precautionary Principle and the Innovation Principle: Incompatible Guides for AI Innovation Governance?	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: In policy debates concerning the governance and regulation of Artificial Intelligence (AI), both the Precautionary Principle (PP) and the Innovation Principle (IP) are advocated by their respective interest groups.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00687	2505.00687v1	2025-05-01T17:48:25Z	eess.IV	keyword_filtered	pre_denominator_closure	GuideSR: Rethinking Guidance for One-Step High-Fidelity Diffusion-Based Super-Resolution	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: In this paper, we propose GuideSR, a novel single-step diffusion-based image super-resolution (SR) model specifically designed to enhance image fidelity.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00688	2505.00688v1	2025-05-01T17:48:52Z	cs.SE	keyword_filtered	pre_denominator_closure	The Architecture Tradeoff and Risk Analysis Framework (ATRAF): A Unified Approach for Evaluating Software Architectures, Reference Architectures, and Architectural Frameworks	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Modern software systems are guided by hierarchical architectural concepts -- software architectures, reference architectures, and architectural frameworks -- each operating at a distinct level of abstraction.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00690	2505.00690v1	2025-05-01T17:52:29Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Towards Autonomous Micromobility through Scalable Urban Simulation	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Micromobility, which utilizes lightweight mobile machines moving in urban public spaces, such as delivery robots and mobility scooters, emerges as a promising alternative to vehicular mobility.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00693	2505.00693v3	2025-05-01T17:55:05Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	Robotic Visual Instruction	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Recently, natural language has been the primary medium for human-robot interaction.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00702	2505.00702v1	2025-05-01T17:59:34Z	cs.CV	keyword_filtered	pre_denominator_closure	RayZer: A Self-supervised Large View Synthesis Model	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: We present RayZer, a self-supervised multi-view 3D Vision model trained without any 3D supervision, i.e., camera poses and scene geometry, while exhibiting emerging 3D awareness.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00703	2505.00703v2	2025-05-01T17:59:46Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	T2I-R1: Reinforcing Image Generation with Collaborative Semantic-level and Token-level CoT	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Recent advancements in large language models have demonstrated how chain-of-thought (CoT) and reinforcement learning (RL) can improve performance.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00704	2505.00704v2	2025-05-01T17:59:57Z	cs.GR	keyword_filtered	pre_denominator_closure	Controllable Weather Synthesis and Removal with Video Diffusion Models	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Generating realistic and controllable weather effects in videos is valuable for many applications.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00763	2505.00763v2	2025-05-01T18:00:01Z	astro-ph.GA	core_daily_semantic_review_required	pre_denominator_closure	JFlow: Model-Independent Spherical Jeans Analysis using Equivariant Continuous Normalizing Flows	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The kinematics of stars in dwarf spheroidal galaxies have been studied to understand the structure of dark matter halos.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00772	2505.00772v1	2025-05-01T18:04:53Z	cs.CV	keyword_filtered	pre_denominator_closure	Person detection and re-identification in open-world settings of retail stores and public spaces	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Practical applications of computer vision in smart cities usually assume system integration and operation in challenging open-world environments.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00774	2505.00774v1	2025-05-01T18:10:16Z	cs.RO	keyword_filtered	pre_denominator_closure	Design, Integration, and Evaluation of a Dual-Arm Robotic System for High Throughput Tissue Sampling from Potato Tubers	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Manual tissue extraction from potato tubers for molecular pathogen detection is highly laborious.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00776	2505.00776v1	2025-05-01T18:12:30Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Reasoning Capabilities and Invariability of Large Language Models	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Large Language Models (LLMs) have shown remarkable capabilities in manipulating natural language across multiple applications, but their ability to handle simple reasoning tasks is often questioned.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03795	2505.03795v3	2025-05-01T18:13:20Z	cs.SI	core_daily_semantic_review_required	pre_denominator_closure	Modeling Human Behavior in a Strategic Network Game with Complex Group Dynamics	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Human networks greatly impact important societal outcomes, including wealth and health inequality, poverty, and bullying.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00779	2505.00779v2	2025-05-01T18:18:17Z	cs.RO	core_daily_semantic_review_required	retain	Uncertainty-aware Latent Safety Filters for Avoiding Out-of-Distribution Failures	retained after fresh-context false-negative correction: uncertainty-calibrated latent reachability changes physical action safety-filter authority and the halt/human fallback contract	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
