arxiv_id	title	categories	screening_status	screening_reason	owner_node
2605.25848	Geometric Evolution Maps: Extracting Stable Concept Probes from Transformer Residual Streams	cs.AI,cs.LG	pre_denominator_closure	`Geometric Evolution Maps: Extracting Stable Concept Probes from Transformer Residual Streams` (cs.AI,cs.LG) reports: We introduce Geometric Evolution Maps (GEMs).; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.25850	TIAR: Trajectory-Informed Advantage Reweighting for LLM Abstention Learning	cs.AI,cs.CL,cs.LG	pre_denominator_closure	`TIAR: Trajectory-Informed Advantage Reweighting for LLM Abstention Learning` (cs.AI,cs.CL,cs.LG) reports: This paper investigates large language model (LLM) abstention learning, specifically using ternary reward, which incentivize truthfulness in large language models.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25851	RePlan-Bot: Multi-Level Replanning for Embodied Instruction Following	cs.RO	pre_denominator_closure	`RePlan-Bot: Multi-Level Replanning for Embodied Instruction Following` (cs.RO) reports: To address these challenges, we introduce RePlan-Bot, a novel EIF agent that performs multi-level, continuous replanning throughout task execution.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25854	From Accounting to Coordination: A Virtual Water-Aware Electricity-Computation-Water Nexus Framework for Data Center Dispatch	cs.AI	pre_denominator_closure	`From Accounting to Coordination: A Virtual Water-Aware Electricity-Computation-Water Nexus Framework for Data Center Dispatch` (cs.AI) reports: The expansion of data centers (DCs) drives a sustained increase in electricity demand and associated water withdrawals at generation sites.; however, the local objective or model-quality improvement does not change optimizer/checkpoint ownership, distributed runtime, precision contract, or a stable training design judgment.	
2605.25855	High-Dimensional Robust Change-Point Detection via Angular Kernel Statistics	Secondary,math.ST,stat.ME,stat.ML	pre_denominator_closure	`High-Dimensional Robust Change-Point Detection via Angular Kernel Statistics` (Secondary,math.ST,stat.ME,stat.ML) reports: We study nonparametric change-point detection for high-dimensional data in regimes where inference must be performed from small batches of observations.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.25856	Explaining Too Much? Understanding How Large Language Model Reasoning Traces Influence Performance and Metacognition	cs.AI,cs.HC	pre_denominator_closure	`Explaining Too Much? Understanding How Large Language Model Reasoning Traces Influence Performance and Metacognition` (cs.AI,cs.HC) reports: We report a preregistered between-subjects study (N = 559) in which participants solved ten LSAT-style reasoning problems under one of three conditions: an Answer-only baseline, a Full-trace revealed before the answer, and a Summary-trace presented alongside the answer.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25859	Minimax Limits of k-Fold Cross-Validation via Majority	cs.LG,math.ST	pre_denominator_closure	`Minimax Limits of k-Fold Cross-Validation via Majority` (cs.LG,math.ST) reports: We study the mean-squared error of $k$-fold cross-validation as a risk estimator, with particular emphasis on how its accuracy depends on the number of folds $k$.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25860	SAM3-Assisted Training of Lightweight YOLO Models for Precision Pig Farming	cs.CV	pre_denominator_closure	`SAM3-Assisted Training of Lightweight YOLO Models for Precision Pig Farming` (cs.CV) reports: We systematically evaluate this approach on the PigLife dataset, comparing SAM 3-supervised models against human-annotated baselines.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25861	MuNet: A Mutualistic Network for Joint 3D Human Mesh Recovery and 3D Clothed Human Reconstruction from Single Images	cs.AI,cs.CV	pre_denominator_closure	`MuNet: A Mutualistic Network for Joint 3D Human Mesh Recovery and 3D Clothed Human Reconstruction from Single Images` (cs.AI,cs.CV) reports: To overcome this limitation, we propose to address these two tasks within a unified framework, which allows their mutual dependencies to be effectively exploited.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25864	When Self-Belief Misleads: Active Label Acquisition for Reinforcement Learning with Verifiable Rewards	cs.CL,cs.LG	pre_denominator_closure	`When Self-Belief Misleads: Active Label Acquisition for Reinforcement Learning with Verifiable Rewards` (cs.CL,cs.LG) reports: In this paper, we propose Reinforcement Learning with Active Verifiable Rewards (RLAVR), which actively acquires ground-truth labels for a small set of selected samples and integrates them with pseudo-labels, thereby stabilizing training dynamics and improving performance under limited annotation budgets.; however, the model-local quality or representation gain does not change the long-term multimodal state identity, generation factorization, serving, or physical-control boundary.	
2605.25865	Broken Object Level Authorization in the Wild: An Empirical Taxonomy from 100+ Bug Bounty Disclosures	cs.CR,cs.SE	pre_denominator_closure	`Broken Object Level Authorization in the Wild: An Empirical Taxonomy from 100+ Bug Bounty Disclosures` (cs.CR,cs.SE) reports: Broken Object Level Authorization (BOLA) is consistently ranked the most critical API security vulnerability, yet the existing literature remains almost entirely conceptual.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25866	UNATE: UNsupervised ATomic Embedding for crystal structures property prediction	cond-mat.mtrl-sci,cs.LG,physics.class-ph	pre_denominator_closure	`UNATE: UNsupervised ATomic Embedding for crystal structures property prediction` (cond-mat.mtrl-sci,cs.LG,physics.class-ph) reports: To alleviate this, we propose UNATE (Unsupervised Atomic Embedding), a framework that leverages structural information extracted from unlabeled crystal structures.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.25868	The Timing Dependencies of Trust: Speed, Accuracy, and cBCI Neuro-Decoupling in Human-AI Teams	cs.HC,cs.LG	pre_denominator_closure	`The Timing Dependencies of Trust: Speed, Accuracy, and cBCI Neuro-Decoupling in Human-AI Teams` (cs.HC,cs.LG) reports: This study investigates how the fundamental characteristics of an in-task AI assistant, Fast/Less-Accurate (FLA-AI) versus Slow/Accurate (SA-AI) impact the synergy of Collaborative Brain-Computer Interface (cBCI) teams in a Virtual Reality drone task.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.25869	Mitigating Provenance-Role Collapse in Long-Term Agents via Typed Memory Representation	cs.CL	retained_pending_exact_v1_review	`Mitigating Provenance-Role Collapse in Long-Term Agents via Typed Memory Representation`: To resolve this cognitive vulnerability at the architectural level, we propose MemIR, a typed Memory Intermediate Representation that operationalizes source monitoring as a structural constraint. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	AGENT-MEMORY
2605.25871	How Agentic AI Coding Assistants Become the Attacker's Shell	cs.CR,cs.SE	pre_denominator_closure	`How Agentic AI Coding Assistants Become the Attacker's Shell` (cs.CR,cs.SE) reports: Agentic AI coding assistants can edit files, run commands, and access the internet on behalf of developers.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
