source_family_id	arxiv_id	screening_route	title	decision	owner	reason	title_abstract_sha256
SF-2026-ARXIV-2606-28192	2606.28192	not_routed_by_keyword_contract	PA-BiCoop: A Primary-Auxiliary Cooperative Framework for General Bimanual Manipulation	closure	—	《PA-BiCoop: A Primary-Auxiliary Cooperative Framework for General Bimanual Manipulation》的摘要问题为：Bimanual manipulation is essential for advanced robotic systems because it offers higher efficiency and flexibility compared to single-arm configurations.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	8b62f486f21df1a23d974e71cfe1bebbc8ab6d7734e60312d7028f224a6faedb
SF-2026-ARXIV-2606-28194	2606.28194	core_daily_semantic_review_required	COCOLogic-V2: Identifying Logical Inconsistencies via Truly Hard-Negatives	closure	—	《COCOLogic-V2: Identifying Logical Inconsistencies via Truly Hard-Negatives》的摘要问题为：While interpretable models such as concept bottleneck models (CBMs) and program synthesis methods enable verification of model decisions, their evaluation is typically limited to simple tasks, leaving complex reasoning on real-world images largely unexplored.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	b651d478a8013fd01e97a9b2f43bd8fce17b6de729fdc4986edec79d9384f610
SF-2026-ARXIV-2606-28196	2606.28196	not_routed_by_keyword_contract	Learning Stable In-Grasp Manipulation in a Non-Dropping Action Space	closure	—	《Learning Stable In-Grasp Manipulation in a Non-Dropping Action Space》的摘要问题为：Traditionally, dexterous manipulation controllers are designed using analytic models constrained by strong assumptions about the hand and the objects being manipulated.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	02021c875a15c65f917fff7d287ec0f24de240a9b4961a267c4b94a09de1aa13
SF-2026-ARXIV-2606-28204	2606.28204	core_daily_semantic_review_required	Non-Linear Strategic Classification Made Practical	closure	—	《Non-Linear Strategic Classification Made Practical》的摘要问题为：Algorithmic developments in Strategic Classification have been mostly limited to linear classifiers in settings where the best response has a closed-form solution or can be easily approximated.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	47aec68dde548af0889955dc5e5db5f0d049e58cf5344ffb8baab98084564313
SF-2026-ARXIV-2606-28215	2606.28215	core_daily_semantic_review_required	HAT-4D: Lifting Monocular Video for 4D Multi-Object Interactions via Human-Agent Collaboration	closure	—	《HAT-4D: Lifting Monocular Video for 4D Multi-Object Interactions via Human-Agent Collaboration》的摘要问题为：Extracting dynamic 4D object interactions from massive, in-the-wild monocular videos offers a highly efficient data collection pathway for scaling Embodied AI and training VLAs.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	b44e9fcfdfc16bccef63e3cc53fc6767bc4bf43f3356113bd39169fe720ebabf
SF-2026-ARXIV-2606-28217	2606.28217	core_daily_semantic_review_required	Towards Value-Constrained Credit Assignment in Fully Delegated AI Cooperatives	closure	—	《Towards Value-Constrained Credit Assignment in Fully Delegated AI Cooperatives》的摘要问题为：We propose a framework for reward allocation in fully delegated AI cooperatives where humans are represented by agents that contribute data and participate in model updates under heterogeneous value constraints.  本 family 的边界判断：综述、立场或尚未验证的框架没有形成可写入长期系统判断的 primary mechanism/evaluation delta。	4c37abbfc727718030aba9be2f6d8861ad997de8d9dd6678ca8b4f931da79002
SF-2026-ARXIV-2606-28220	2606.28220	core_daily_semantic_review_required	Physics-Informed Neural Network with Transfer Learning for State Estimation in Lithium-Ion Batteries using the Single Particle Model with Electrolyte	closure	—	《Physics-Informed Neural Network with Transfer Learning for State Estimation in Lithium-Ion Batteries using the Single Particle Model with Electrolyte》的摘要问题为：Physics-informed neural networks (PINNs) have emerged as a powerful tool for solving nonlinear partial differential equations (PDEs), including battery electrochemical models.  本 family 的边界判断：贡献与证据绑定于医疗、生物或行业任务，未改变通用 AI-System state/data/control 或 release contract。	c2a1c25d79f2b1077fcb3dcb946125523279b61175ed3b3ae432f7ee0b12a4bc
SF-2026-ARXIV-2606-28225	2606.28225	core_daily_semantic_review_required	Estimation-Prediction Tradeoff in Causal Probabilistic Temporal Graphs	closure	—	《Estimation-Prediction Tradeoff in Causal Probabilistic Temporal Graphs》的摘要问题为：Temporal link prediction (TLP) is typically evaluated by predictive performance on unseen edges, but this criterion can conflate predictive accuracy with recovery of the underlying causal mechanism.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	0840c7b127e219dff280fe0cf784ccfa3a501a7847ee624c5fa14c109007c095
SF-2026-ARXIV-2606-28226	2606.28226	core_daily_semantic_review_required	Exposure Bias Can Alleviate Itself via Directional and Frequency Rectification in Flow Matching	closure	—	《Exposure Bias Can Alleviate Itself via Directional and Frequency Rectification in Flow Matching》的摘要问题为：Flow Matching (FM) has achieved remarkable generative performance, yet it suffers from exposure bias due to discrepancies between training and inference.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	cb01f7888573a3b978afa1afb1c85d39598633219f46240eaec4dfe2c5ef6e2d
SF-2026-ARXIV-2606-28228	2606.28228	core_daily_semantic_review_required	Disentangling Continuous-Time Latent Dynamics: Identifiability of Latent SDEs via Diffusion Shifts	closure	—	《Disentangling Continuous-Time Latent Dynamics: Identifiability of Latent SDEs via Diffusion Shifts》的摘要问题为：Causal representation learning for time series has developed strong identifiability results in discrete-time latent causal models, but identifiability in continuous-time latent stochastic differential equation (SDE) models remains largely open.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	c88cd1a93e988116f7e84e2a27fada2289ef17b6cb0d89905f92cf7cbeaf3671
SF-2026-ARXIV-2606-28229	2606.28229	keyword_daily_semantic_review_required	Humanizing Automatically Generated Unit Test Suites with LLM-Based Refactoring	closure	—	《Humanizing Automatically Generated Unit Test Suites with LLM-Based Refactoring》的摘要问题为：Search-based test generation tools such as EvoSuite produce compilable and high-coverage unit tests at scale, but their suites are often hard to read and maintain.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	df2eb709be346241af713c611e7d38926aeb0f25a13da2c607134fa910ee94c2
SF-2026-ARXIV-2606-28235	2606.28235	core_daily_semantic_review_required	Govern the Repository, Not the Agent: Measuring Ecosystem-Level Risk in AI-Native Software	retain	AGENT-PLATFORM	用大规模 PR 数据把 coding-agent 风险 owner 从单次 agent score 移到 repository-level integration friction。	bd5d3ca98e3b855e9e5a8a04a01f070664384d816026bac1bda51abebe4342f5
SF-2026-ARXIV-2606-28237	2606.28237	not_routed_by_keyword_contract	Unleashing Infinite Motion: Scaling Expressive Quadrupedal Motion via Generative Video Priors	closure	—	《Unleashing Infinite Motion: Scaling Expressive Quadrupedal Motion via Generative Video Priors》的摘要问题为：Quadruped robots have achieved remarkable locomotion, yet their behavioral repertoire remains confined to a few gaits--far from the expressive, companion-like presence long envisioned for them.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	3603a2c25ec63b37e1d12429a4e08e8a53f9b297545892b77e448c34989d1633
SF-2026-ARXIV-2606-28242	2606.28242	core_daily_semantic_review_required	How Width and Data Shape Generalization Scaling Laws in Quadratic Neural Networks	closure	—	《How Width and Data Shape Generalization Scaling Laws in Quadratic Neural Networks》的摘要问题为：Understanding how performance scales jointly with model size and data is a central problem in modern machine learning.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	93f5587de1b854c0c72af898c6c5d8a1008b8586d8f309ca237b9fc4127f2b6c
SF-2026-ARXIV-2606-28249	2606.28249	core_daily_semantic_review_required	HPRO: Hierarchical Progressive Reward Optimization via Preference Extraction for Emotional Text-to-Speech	closure	—	《HPRO: Hierarchical Progressive Reward Optimization via Preference Extraction for Emotional Text-to-Speech》的摘要问题为：Recently, Large Language Model (LLM)-based Text-to-Speech (TTS) models have achieved remarkable naturalness.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	53ba4ca2997c97bc0456866fcb78b8174e7a1a79f73ad49588547c364000a650
SF-2026-ARXIV-2606-28252	2606.28252	core_daily_semantic_review_required	Parameter-Efficient Continuous-Variable Photonic Quantum Neural Networks for Edge Quantum AI: Demonstration in Oral Cancer Detection	closure	—	《Parameter-Efficient Continuous-Variable Photonic Quantum Neural Networks for Edge Quantum AI: Demonstration in Oral Cancer Detection》的摘要问题为：Early detection of oral cancer markedly improves clinical outcomes, yet specialized diagnostic tools remain scarce in low-resource settings.  本 family 的边界判断：贡献与证据绑定于医疗、生物或行业任务，未改变通用 AI-System state/data/control 或 release contract。	7de7b77768b84e37e4b20ee7905605cba4fba429ba8c9dd6c111b1b300963329
SF-2026-ARXIV-2606-28266	2606.28266	keyword_daily_semantic_review_required	RSICCLLM: A Multimodal Large Language Model for Remote Sensing Image Change Captioning	closure	—	《RSICCLLM: A Multimodal Large Language Model for Remote Sensing Image Change Captioning》的摘要问题为：Remote Sensing Image Change Captioning (RSICC) aims to describe changes between bi-temporal remote sensing images and holds significant research and application value.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	42a3c900a0b31407b37d781988872b386fc301e58386ed95a2501ee3ed0880db
SF-2026-ARXIV-2606-28268	2606.28268	core_daily_semantic_review_required	Learning Topology-Aware Representations via Test-Time Adaptation for Anomaly Segmentation	closure	—	《Learning Topology-Aware Representations via Test-Time Adaptation for Anomaly Segmentation》的摘要问题为：Test-time adaptation (TTA) has emerged as a promising paradigm for mitigating distribution shifts in deep models.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	ac947983fb19285fa7302f50f56e205e683e5aaa18b806e41c96db2d16c3d3b4
