arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.29829	SF-2026-ARXIV-2605-29829	OptSkills: Learning Generalizable Optimization Skills from Problem Archetypes via Cluster-Based Distillation	pre_denominator_closure	OptSkills: Learning Generalizable Optimization Skills from Problem Archetypes via Cluster-Based Distillation 的具体问题/方法是：Leveraging Large Language Models (LLMs) to automatically formulate and solve optimization problems from natural language has emerged as an efficient paradigm for automated optimization.；摘要声称/验证：Code and skills are available at https://github.com/fujiwaranoM0kou/OptSkills.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29833	SF-2026-ARXIV-2605-29833	OmniMatBench: A Human-Calibrated Multimodal Reasoning Benchmark Across 19 Materials Science Subfields	pre_denominator_closure	OmniMatBench: A Human-Calibrated Multimodal Reasoning Benchmark Across 19 Materials Science Subfields 的具体问题/方法是：To fill this gap, we present OmniMatBench, a human-calibrated multimodal reasoning benchmark for materials science.；摘要声称/验证：We evaluate 13 open-source and closed-source MLLMs and find that the best model achieves only a 0.372 overall score, revealing a substantial gap in current materials-science reasoning.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29834	SF-2026-ARXIV-2605-29834	Open World Autoencoding Drift Detection with Novel Class Recognition in Tabular Non-stationary Data Streams	pre_denominator_closure	Open World Autoencoding Drift Detection with Novel Class Recognition in Tabular Non-stationary Data Streams 的具体问题/方法是：The results show that the proposed approach is competitive with current state-of-the-art unsupervised drift detectors and novelty classifiers.；摘要声称/验证：The results show that the proposed approach is competitive with current state-of-the-art unsupervised drift detectors and novelty classifiers.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29836	SF-2026-ARXIV-2605-29836	CB-SLICE: Concept-Based Interpretable Error Slice Discovery	pre_denominator_closure	CB-SLICE: Concept-Based Interpretable Error Slice Discovery 的具体问题/方法是：Building on this insight, we introduce CB-SLICE, a concept-based SDM that groups samples with shared concept prediction failures and identifies the keyword concepts most responsible for each slice's failure mode.；摘要声称/验证：Across multiple benchmarks, we show that CB-SLICE outperforms state-of-the-art methods in uncovering well-known biases while providing richer and more faithful explanations of model errors.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29839	SF-2026-ARXIV-2605-29839	The Topological Stability Index: A Variance-Based Measure for Persistence Barcodes	pre_denominator_closure	The Topological Stability Index: A Variance-Based Measure for Persistence Barcodes 的具体问题/方法是：We introduce the \emph{Topological Stability Index} (TSI), a variance-based scalar measure for persistence barcodes that quantifies the dispersion of persistence lifetimes.；摘要声称/验证：Numerical experiments on synthetic data and stochastic time series demonstrate that the TSI captures structural variability complementary to entropy: it is relatively insensitive to deterministic trends, while responding strongly to stochastic fluctuations and variations in persistence magnitude.。排除边界：该技巧未重新分配 dataset/objective/checkpoint/runtime ownership，也未改变旧训练路径的适用边界，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29843	SF-2026-ARXIV-2605-29843	HARP: Hadamard-Preconditioned Adaptive Rotation Processor for Extreme LLM Quantization	retained	HARP: Hadamard-Preconditioned Adaptive Rotation Processor for Extreme LLM Quantization 的 exact-v1 问题/机制为：We introduce HARP (Hadamard-preconditioned Adaptive Rotation Processor), a learnable structured two-sided orthogonal processor that replaces fixed Hadamard mixing while preserving exact full-precision equivalence.。它改变 `TRAIN-GRPO` 的长期状态、控制、执行或证据合同；摘要结果“Importantly, HARP preserves deployment efficiency, reaching 128 tok/s versus 61 tok/s for FP16.”仅作为全文审计入口。	deep_complete	accessible	INFER-TENSORRT-LLM	No Change — Existing Coverage
2605.29847	SF-2026-ARXIV-2605-29847	EvoRubric: Self-Evolving Rubric-Driven RL for Open-Ended Generation	pre_denominator_closure	EvoRubric: Self-Evolving Rubric-Driven RL for Open-Ended Generation 的具体问题/方法是：In this paper, we propose EvoRubric, a novel single-policy co-evolutionary RL framework that eliminates the reliance on static criteria and on external rubric generators.；摘要声称/验证：Extensive experiments across Medical, Writing, and Science domains demonstrate that EvoRubric consistently outperforms traditional static and external-LLM-driven alignment methods.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29849	SF-2026-ARXIV-2605-29849	BuilDyn: Excitation-Driven Data Generation for Building Thermal Dynamics Modeling and Control	pre_denominator_closure	BuilDyn: Excitation-Driven Data Generation for Building Thermal Dynamics Modeling and Control 的具体问题/方法是：We demonstrate the benefits of BuilDyn by comparing the performance of data-driven ML models trained on non-excited and excited data for one building.；摘要声称/验证：We demonstrate the benefits of BuilDyn by comparing the performance of data-driven ML models trained on non-excited and excited data for one building.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29850	SF-2026-ARXIV-2605-29850	MIRAGE: Adaptive Multimodal Gating for Whole-Brain fMRI Encoding	pre_denominator_closure	MIRAGE: Adaptive Multimodal Gating for Whole-Brain fMRI Encoding 的具体问题/方法是：We introduce MIRAGE, a brain encoding framework for predicting whole-brain fMRI responses to naturalistic audiovisual stimuli.；摘要声称/验证：Controlled comparisons show that natively multimodal features consistently outperform post-hoc aggregation of independent unimodal features, across architectural levels and backbones.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29852	SF-2026-ARXIV-2605-29852	Parameter-Efficient Subspace Decoupling ViT for Mitigating Multi-Task Negative Transfer in Histological Scoring	pre_denominator_closure	Parameter-Efficient Subspace Decoupling ViT for Mitigating Multi-Task Negative Transfer in Histological Scoring 的具体问题/方法是：To address this issue, we propose a subspace-decoupled multi-task Vision Transformer (ViT) that integrates lightweight task-specific Adapters with orthogonality-based constraints.；摘要声称/验证：Experimental results demonstrate that the proposed method improves multi-task stability and generalization with substantially reduced computational cost compared to training separate single-task models.。排除边界：该变化由领域数据、标签和工作流定义，未迁移为通用 AI-System 的状态、控制或发布责任，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
