arxiv_id	published_v1_utc	primary_category	route	decision	title	reason	author_adversarial_audit	independent_fresh_context_audit
2605.00247	2026-04-30T21:28:50Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	$2B$ or Not $2B$: A Tale of Three Algorithms for Streaming: Covariance Estimation after Welford and Chan-Golub-LeVeque	《$2B$ or Not $2B$: A Tale of Three Algorithms for Streaming: Covariance Estimation after Welford and Chan-Golub-LeVeque》— 具体机制（local model/task method）：Beyond runtime and numerical comparisons, we introduce a conformal prediction framework for streaming covariance estimation that yields finite-sample, distribution-free confidence sets $C_{t,jk}$ for each entry $S_{t,jk}$ of the covariance matrix at any step $t$ of the data stream. 证据/适用边界：Experiments confirm that the Gram algorithm is fastest for batch computation, Welford is uniquely robust to catastrophic cancellation under large mean shifts, CGL is optimal for distributed settings, and conformal intervals achieve the nominal coverage level across all three algorithms. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00248	2026-04-30T21:32:10Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Causal Foundations of Collective Agency	《Causal Foundations of Collective Agency》— 具体机制（distributed execution）：Our framework aims to provide a foundation for theoretical and empirical work to understand, predict, and control emergent collective agents in multi-agent AI systems. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `TRAIN-DISTRIBUTED-TRAINING` 已有的distributed state ownership、collective correctness、failure domain 或 recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00250	2026-04-30T21:32:35Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	Information-geometric adaptive sampling for graph diffusion	《Information-geometric adaptive sampling for graph diffusion》— 具体机制（evaluation/data evidence）：In this paper, we present an information-geometric framework that reinterprets the diffusion sampling trajectory as a parametric curve on a Riemannian manifold. 证据/适用边界：Experimental results on molecule and social network generation show that DVS significantly improves structural fidelity and sampling efficiency. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00251	2026-04-30T21:32:40Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Alethia: A Foundational Encoder for Voice Deepfakes	《Alethia: A Foundational Encoder for Voice Deepfakes》— 具体机制（security/governance）：Existing voice deepfake detection and localization models rely heavily on representations extracted from speech foundation models (SFMs). 证据/适用边界：We evaluate on $5$ different tasks with $56$ benchmark datasets, and note Alethia significantly outperforms state-of-the-art SFMs with superior robustness to real-world perturbations and zero-shot generalization to unseen domains (e.g., singing deepfakes). 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-SECURITY` 已有的authorization/effect boundary、threat model、enforcement owner 或 release-security contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00930	2026-04-30T21:34:16Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	CellxPert: Inference-Time MCMC Steering of a Multi-Omics Single-Cell Foundation Model for In-Silico Perturbation	《CellxPert: Inference-Time MCMC Steering of a Multi-Omics Single-Cell Foundation Model for In-Silico Perturbation》— 具体机制（inference runtime）：In this work, we introduce CellxPert, a scalable multimodal foundation model that unifies single-cell and spatial multi-omics within a common representation space. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-SCHEDULING` 已有的request/KV state owner、admission/SLO、distributed commit 或 fallback contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00253	2026-04-30T21:35:08Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Lost in State Space: Probing Frozen Mamba Representations	《Lost in State Space: Probing Frozen Mamba Representations》— 具体机制（local model/task method）：Mamba's recurrent state h_t is, by construction, a compressed summary of every token seen so far. 证据/适用边界：The results do not support the hypothesis: patch boundary readouts do not consistently outperform simple mean pooling. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00254	2026-04-30T21:35:22Z	cs.AI	core_daily_semantic_review_required	retain	Rethinking Network Topologies for Cost-Effective Mixture-of-Experts LLM Serving	material long-term AI-System mechanism/ownership/evaluation delta; exact-v1 review routed	retain_reconfirmed	retain_reconfirmed
2605.00256	2026-04-30T21:44:03Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Remote SAMsing: From Segment Anything to Segment Everything	《Remote SAMsing: From Segment Anything to Segment Everything》— 具体机制（local model/task method）：We propose Remote SAMsing, an open-source pipeline that solves both problems without modifying SAM2 or requiring training data. 证据/适用边界：Ablation experiments quantify the contribution of each component to coverage and detection quality. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00257	2026-04-30T21:50:49Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	Retrieval-Augmented Reasoning for Chartered Accountancy	《Retrieval-Augmented Reasoning for Chartered Accountancy》— 具体机制（Agent information state）：We present CA-ThinkFlow as a parameter-efficient Retrieval-Augmented Generation (RAG) framework which operates with a 14B, 4-bit-quantized reasoning model, 14B-DeepSeek-R1, and a layout-aware Docling extraction system which maintains document structure during extraction. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `AGENT-MEMORY` 已有的canonical memory owner、provenance/lifecycle、retrieval authority 或 update/delete consistency contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00260	2026-04-30T21:54:12Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	NLPOpt-Net: A Learning Method for Nonlinear Optimization with Feasibility Guarantees	《NLPOpt-Net: A Learning Method for Nonlinear Optimization with Feasibility Guarantees》— 具体机制（local model/task method）：Nonlinear Parametric Optimization Network (NLPOpt-Net) is an unsupervised learning architecture to solve constrained nonlinear programs (NLP). 证据/适用边界：Under certain conditions (such as convexity), the projection has a descent property, which improves the NN predictions further. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2605.00261	2026-04-30T21:54:43Z	cs.RO	keyword_filtered	pre_denominator_closure	Task-Conditioned Uncertainty Costmaps for Legged Locomotion	《Task-Conditioned Uncertainty Costmaps for Legged Locomotion》— 具体机制（local model/task method）：Legged robots maintain dynamic feasibility through multicontact interactions with terrain. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
