arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.19682	2026-03-23T00:32:09Z	3D Gaussian Splatting with Self-Constrained Priors for High Fidelity Surface Reconstruction	cs.CV	pre_denominator_closure	3D Gaussian Splatting with Self-Constrained Priors for High Fidelity Surface Reconstruction（cs.CV）的公开摘要聚焦于：Rendering 3D surfaces has been revolutionized within the modeling of radiance fields through either 3DGS or NeRF. Although 3DGS has shown advantages over NeRF in terms of rendering quality or speed, there is still room for improvement in recovering high fidelity surfaces through 3DGS. To resolve this issue, we propose a self-constrained prior to constrain th 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19683	2026-03-23T00:32:15Z	Ontology-Based Knowledge Modeling and Uncertainty-Aware Outdoor Air Quality Assessment Using Weighted Interval Type-2 Fuzzy Logic	cs.LG	pre_denominator_closure	Ontology-Based Knowledge Modeling and Uncertainty-Aware Outdoor Air Quality Assessment Using Weighted Interval Type-2 Fuzzy Logic（cs.LG）的公开摘要聚焦于：Outdoor air pollution is a major concern for the environment and public health, especially in areas where urbanization is taking place rapidly. The Indian Air Quality Index (IND-AQI), developed by the Central Pollution Control Board (CPCB), is a standardized reporting system for air quality based on pollutants such as PM2.5, PM10), nitrogen dioxide (NO2), su 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19684	2026-03-23T00:32:17Z	TSegAgent: Zero-Shot Tooth Segmentation via Geometry-Aware Vision-Language Agents	cs.CV	pre_denominator_closure	TSegAgent: Zero-Shot Tooth Segmentation via Geometry-Aware Vision-Language Agents（cs.CV）的公开摘要聚焦于：Automatic tooth segmentation and identification from intra-oral scanned 3D models are fundamental problems in digital dentistry, yet most existing approaches rely on task-specific 3D neural networks trained with densely annotated datasets, resulting in high annotation cost and limited generalization to scans from unseen sources. Thus, we propose TSegAgent, w 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19685	2026-03-23T00:32:19Z	A Subgoal-driven Framework for Improving Long-Horizon LLM Agents	cs.AI;cs.LG;cs.MA	pre_denominator_closure	A Subgoal-driven Framework for Improving Long-Horizon LLM Agents（cs.AI, cs.LG）的公开摘要聚焦于：Large language model (LLM)-based agents have emerged as powerful autonomous controllers for digital environments, including mobile interfaces, operating systems, and web browsers. Web navigation, for example, requires handling dynamic content and long sequences of actions, making it particularly challenging. Existing LLM-based agents struggle with long-horiz 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19687	2026-03-23T00:32:29Z	Diminishing Returns in Expanding Generative Models and Godel-Tarski-Lob Limits	cs.LG;cs.LO	pre_denominator_closure	Diminishing Returns in Expanding Generative Models and Godel-Tarski-Lob Limits（cs.LG, cs.LO）的公开摘要聚焦于：Modern generative modelling systems are increasingly improved by expanding model capacity, training data, and computational resources. While empirical studies have documented such scaling behaviour across architectures including generative adversarial networks, variational autoencoders, transformer-based models, and diffusion models, the theoretical limits o 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19688	2026-03-23T00:32:30Z	DataProphet: Demystifying Supervision Data Generalization in Multimodal LLMs	cs.CL	pre_denominator_closure	DataProphet: Demystifying Supervision Data Generalization in Multimodal LLMs（cs.CL）的公开摘要聚焦于：Conventional wisdom for selecting supervision data for multimodal large language models (MLLMs) is to prioritize datasets that appear similar to the target benchmark, such as text-intensive or vision-centric tasks. However, it remains unclear whether such intuitive similarity reliably predicts downstream performance gains. In this work, we take a first step 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19693	2026-03-23T00:32:55Z	Beyong Tokens: Item-aware Attention for LLM-based Recommendation	cs.IR	pre_denominator_closure	Beyong Tokens: Item-aware Attention for LLM-based Recommendation（cs.IR）的公开摘要聚焦于：Large Language Models (LLMs) have recently gained increasing attention in the field of recommendation. Existing LLM-based methods typically represent items as token sequences, and apply attention layers on these tokens to generate recommendations. However, by inheriting the standard attention mechanism, these methods focus on modeling token-level relations. 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19695	2026-03-23T00:33:05Z	Demographic-Aware Self-Supervised Anomaly Detection Pretraining for Equitable Rare Cardiac Diagnosis	cs.CV	pre_denominator_closure	Demographic-Aware Self-Supervised Anomaly Detection Pretraining for Equitable Rare Cardiac Diagnosis（cs.CV）的公开摘要聚焦于：Rare cardiac anomalies are difficult to detect from electrocardiograms (ECGs) due to their long-tailed distribution with extremely limited case counts and demographic disparities in diagnostic performance. These limitations contribute to delayed recognition and uneven quality of care, creating an urgent need for a generalizable framework that enhances sensit 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19697	2026-03-23T00:33:08Z	Plug-and-Steer: Decoupling Separation and Selection in Audio-Visual Target Speaker Extraction	cs.MM;cs.SD;eess.AS	pre_denominator_closure	Plug-and-Steer: Decoupling Separation and Selection in Audio-Visual Target Speaker Extraction（cs.MM, cs.SD）的公开摘要聚焦于：The goal of this paper is to provide a new perspective on audio-visual target speaker extraction (AV-TSE) by decoupling separation and target selection. Conventional AV-TSE systems typically integrate audio and visual features deeply to re-learn the entire separation process, which can act as a fidelity ceiling due to the noisy nature of in-the-wild audio-vi 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19698	2026-03-23T00:33:10Z	Sensing Your Vocals: Exploring the Activity of Vocal Cord Muscles for Pitch Assessment Using Electromyography and Ultrasonography	cs.HC	pre_denominator_closure	Sensing Your Vocals: Exploring the Activity of Vocal Cord Muscles for Pitch Assessment Using Electromyography and Ultrasonography（cs.HC）的公开摘要聚焦于：Vocal training is difficult because the muscles that control pitch, resonance, and phonation are internal and invisible to learners. This paper investigates how Electromyography (EMG) and ultrasonic imaging (UI) can make these muscles observable for training purposes. We report three studies. First, we analyze the EMG and UI data from 16 singers (beginners, 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
