row	arxiv_id	source_family_id	submitted_v1_utc	title	categories	route	decision	stable_node_id	closure_class	rationale	reopen_condition
252	2606.08390	SF-2026-ARXIV-2606-08390	2026-06-07T00:52:43Z	When Are Neural Interaction Discoveries Real? Identifiability, Recoverability, and a Pre-Fit Diagnostic	cs.LG;stat.ML	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	When Are Neural Interaction Discoveries Real? Identifiability, Recoverability, and a Pre-Fit Diagnostic is closed as local-model-or-training-method: its stated contribution starts with ‘When a neural time-series model reports that one variable modulates another's effect on a target, is the discovered interaction a property of the data or an artifact of model flexibility?’ and the abstract-level outcome ends with ‘The identifiability phenomenon, the support condition, and the instability signature are model-agnostic; GNAVAR is the vehicle that makes them provable.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
253	2606.09905	SF-2026-ARXIV-2606-09905	2026-06-06T01:22:23Z	Toward a Small ML Runtime Stack for Raspberry Pi 5 QPUs	cs.AR	keyword_daily_semantic_review_required	pre_denominator_closure	—	domain-model-or-application	Toward a Small ML Runtime Stack for Raspberry Pi 5 QPUs is closed as domain-model-or-application: its stated contribution starts with ‘We present a QPU-first ML runtime stack for Raspberry Pi 5's VideoCore VII QPU, built on top of the py-videocore7 assembly library.’ and the abstract-level outcome ends with ‘Our preliminary results indicate that Raspberry QPUs can serve as a practical execution substrate towards accelerating AI model execution at the edge.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated domain-model-or-application, or invalidates an existing chapter proposition.
254	2606.09907	SF-2026-ARXIV-2606-09907	2026-06-06T07:50:41Z	LongMoE: Longitudinal Multimodal Learning via Trajectory-Aware Mixture-of-Experts	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	LongMoE: Longitudinal Multimodal Learning via Trajectory-Aware Mixture-of-Experts is closed as no-durable-system-owner-change: its stated contribution starts with ‘Multimodal clinical learning is increasingly important for integrating diverse patient data, including imaging, text, and personalised health records.’ and the abstract-level outcome ends with ‘Experiments on ADNI, OASIS-3, and MIMIC-IV show that LongMoE improves robustness under missing or weak contemporaneous modalities and remains competitive in full-modality settings, establishing a strong foundation for longitudinally-aware multimodal clinical learning.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
255	2606.09908	SF-2026-ARXIV-2606-09908	2026-06-06T07:59:08Z	IDP-Bench: Benchmarking ability of LLMs to protect personal information in interdependent privacy contexts	cs.AI;cs.CR	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	IDP-Bench: Benchmarking ability of LLMs to protect personal information in interdependent privacy contexts is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Large language models (LLMs) are becoming widely deployed as personal AI assistants with access to sensitive user data, making privacy a major challenge for their design and evaluation.’ and the abstract-level outcome ends with ‘Data \&amp; code available \href{https://github.com/tisl-lab/Interdependent_Privacy_Bench}{here}.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
256	2606.09909	SF-2026-ARXIV-2606-09909	2026-06-06T07:59:08Z	Bypassing Copyright Protection in Diffusion-based Customization via Two-Stage Latent Feature Optimization	cs.AI;cs.CR;cs.CV	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	Bypassing Copyright Protection in Diffusion-based Customization via Two-Stage Latent Feature Optimization is closed as local-model-or-training-method: its stated contribution starts with ‘With the growing concerns over copyright infringement in diffusion-based customization, adversarial attacks have emerged as a prominent defense strategy to prevent malicious content forgery in personalized image generation.’ and the abstract-level outcome ends with ‘Extensive experiments show that TS-LFO consistently bypasses state-of-the-art (SOTA) copyright defenses and outperforms SOTA copyright attacks such as DiffPure, GrIDPure and IMPRESS across diverse settings.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
257	2606.09912	SF-2026-ARXIV-2606-09912	2026-06-06T12:10:38Z	Mix, Don't Pick: Why Synthetic Corpus Composition Matters for Time Series Foundation Model Pretraining	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	Mix, Don't Pick: Why Synthetic Corpus Composition Matters for Time Series Foundation Model Pretraining is closed as local-model-or-training-method: its stated contribution starts with ‘Choosing the wrong synthetic generator for time-series foundation model pretraining is costly: under identical training budgets, the best and worst generators produce up to a $2\times$ gap in forecasting error, yet the field has no principled way to make this choice.’ and the abstract-level outcome ends with ‘Synthetic pretraining is therefore a corpus composition problem, not a generator selection problem, and composition choices should be validated per model family rather than assumed to transfer.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
258	2606.09915	SF-2026-ARXIV-2606-09915	2026-06-06T15:36:41Z	ARTA: Adaptive Reinforcement-Learning-Based Throttling Agent for RowHammer Vulnerabilities	cs.AR;cs.CR	keyword_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	ARTA: Adaptive Reinforcement-Learning-Based Throttling Agent for RowHammer Vulnerabilities is closed as no-durable-system-owner-change: its stated contribution starts with ‘RowHammer vulnerability continues to intensify with DRAM scaling, reducing the activation threshold needed to induce bitflips and rendering existing defenses such as TRR, ECC, and refresh-based mechanisms vulnerable to sophisticated multi-bank hammering patterns.’ and the abstract-level outcome ends with ‘These results demonstrate that adaptive RL-based throttling provides robust, scalable, and high-performance RowHammer mitigation for emerging DRAM systems.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
259	2606.09916	SF-2026-ARXIV-2606-09916	2026-06-06T15:54:48Z	IntentKV: Cross-Turn Intent-Aware KV Cache Pruning for Agent Inference	cs.AI;cs.LG	core_daily_semantic_review_required	retain	INFER-KV-CACHE	durable-owner-contract-delta	Cross-turn QueryMemory controls live-token retention while slot-map redirection preserves surviving rows, RoPE phase, and prefix-cache identity during eviction.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
260	2606.09917	SF-2026-ARXIV-2606-09917	2026-06-06T17:04:57Z	SPDM: Geometry-Modulated State Space Modeling with Manifold Constraints for Time Series Forecasting	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	SPDM: Geometry-Modulated State Space Modeling with Manifold Constraints for Time Series Forecasting is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Multivariate time series forecasting requires capturing the continuously evolving correlation structure among interacting variables.’ and the abstract-level outcome ends with ‘Extensive experiments on eleven real-world benchmark datasets establish state-of-the-art forecasting performance, and further studies confirm that geometrically constrained state-space dynamics are the dominant architectural factor behind its performance gains.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
261	2606.09919	SF-2026-ARXIV-2606-09919	2026-06-07T00:02:21Z	Co-GLANCE: Uncertainty-Aware Active Perception for Heterogeneous Robot Teaming	cs.AI;cs.LG;cs.MA;cs.RO	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Co-GLANCE: Uncertainty-Aware Active Perception for Heterogeneous Robot Teaming is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Perceptual uncertainty is a central challenge for heterogeneous robot teams operating in unstructured outdoor environments, where no single viewpoint affords reliable scene understanding.’ and the abstract-level outcome ends with ‘Code, videos, and dataset available at https://co-glance.github.io/ .’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
