arxiv_id	title	source_kind	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.04971	Why Geometric Continuity Emerges in Deep Neural Networks: Residual Connections and Rotational Symmetry Breaking		pre_denominator_closure	SF-2026-ARXIV-2605-04971	问题/机制：Why Geometric Continuity Emerges in Deep Neural Networks: Residual Connections and Rotational Symmetry Breaking；方法为“In transformers, continuity is projection-specific: Q, K, Gate, and Up (which read from the residual stream) develop input-space ($\mathbf{v}_1$) continuity; O and Down (which write to it) develop output-space ($\mathbf{u}_1$) continuity; V…”；结果线索为“摘要未给出跨 workload 结果”。排除边界：只证明局部算法/实现增量，未改变跨层执行计划、状态 ownership、SLO/evaluation contract 或共存边界。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05275	A Novel Byte-Level Flow-to-Image Encoding Method for Network Intrusion Detection Systems		pre_denominator_closure	SF-2026-ARXIV-2605-05275	问题/机制：A Novel Byte-Level Flow-to-Image Encoding Method for Network Intrusion Detection Systems；方法为“Network-based Intrusion Detection Systems (IDS) are predominantly trained on tabular flow records, whose one-dimensional representations limit convolutional architectures from exploiting inter-feature spatial correlations.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04972	Why Expert Alignment Is Hard: Evidence from Subjective Evaluation		pre_denominator_closure	SF-2026-ARXIV-2605-04972	问题/机制：Why Expert Alignment Is Hard: Evidence from Subjective Evaluation；方法为“In this paper, we study expert alignment as a way to understand this difficulty.”；结果线索为“Aligning large language models with expert judgment is especially difficult in subjective evaluation tasks, where experts may disagree, rely on tacit criteria, and change their judgments over time.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04973	Architectural Constraints Alignment in AI-assisted, Platform-based Service Development		pre_denominator_closure	SF-2026-ARXIV-2605-04973	问题/机制：Architectural Constraints Alignment in AI-assisted, Platform-based Service Development；方法为“We propose a retrieval-augmented scaffolding approach that combines platform-based code generation with agentic clarification loops to expose and resolve architectural constraint ambiguities.”；结果线索为“Evaluation indicates improved architectural consistency and deployability compared to general-purpose AI code generation workflows, suggesting that constraint-aware retrieval is essential for aligning AI-assisted service development with production software engineering practices.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.10960	Two Hebrew folk meteorological proverbs tested: rainfall on Rosh Chodesh and Shabbat Mevarechim as predictors of monthly precipitation (Israel, 1950-2024)		pre_denominator_closure	SF-2026-ARXIV-2605-10960	问题/机制：Two Hebrew folk meteorological proverbs tested: rainfall on Rosh Chodesh and Shabbat Mevarechim as predictors of monthly precipitation (Israel, 1950-2024)；方法为“We analyse 75 years (1950-2024) of daily precipitation data from seven Israeli cities across three climatic regions, comprising 191,758 station-days and 2,422 Hebrew-month observations during the winter rainy season (Marcheshvan-Adar).”；结果线索为“A bootstrap permutation test (p &lt; 1e-4) and a 15-year rolling analysis show declining predictive power (-0.20 percentage points per year, p &lt; 0.001), consistent with shortening precipitation events under warming climate…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04975	Probabilistic Atomic Swaps for Bitcoin and Friends		pre_denominator_closure	SF-2026-ARXIV-2605-04975	问题/机制：Probabilistic Atomic Swaps for Bitcoin and Friends；方法为“We introduce probabilistic swaps, a new cryptographic primitive that extends atomic swaps to the probabilistic setting.”；结果线索为“As a result, existing atomic swaps cannot realize trustless exchanges in which one party pays for a fixed chance of receiving a larger asset or reward, as in lotteries, randomized allocation mechanisms,…”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04977	ICPR 2026 Competition on Privacy-Preserving Person Re-Identification from Top-View RGB-Depth Camera (TVRID)		pre_denominator_closure	SF-2026-ARXIV-2605-04977	问题/机制：ICPR 2026 Competition on Privacy-Preserving Person Re-Identification from Top-View RGB-Depth Camera (TVRID)；方法为“We present the competition setting, the released RGB-Depth dataset, and a summary of final results with descriptions of the top entries.”；结果线索为“The evaluation protocol includes three tracks: RGB Re-ID, Depth Re-ID, and RGB$\leftrightarrow$Depth cross-modal retrieval.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04979	On-line Learning in Tree MDPs by Treating Policies as Bandit Arms		pre_denominator_closure	SF-2026-ARXIV-2605-04979	问题/机制：On-line Learning in Tree MDPs by Treating Policies as Bandit Arms；方法为“Our main innovation is in the design of confidence bounds based on data shared by the policies, so that the bandit algorithms can yet be implemented with polynomial memory and per-step computation.”；结果线索为“We show that well-known bandit algorithms -- \textsc{Lucb} and \textsc{Ucb} -- can be applied on T-MDPs by treating each policy as an arm.”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04980	Conceptors for Semantic Steering		pre_denominator_closure	SF-2026-ARXIV-2605-04980	问题/机制：Conceptors for Semantic Steering；方法为“Beyond selection, conceptors admit a closed-form Boolean algebra (AND, OR, NOT): we evaluate conceptor compositionality on thematically related sub-concepts.”；结果线索为“We further show that the conceptor quota provides a parameter-free layer-selection diagnostic, predicting concept separability with Pearson correlations up to r=0.96 across three instruction-tuned models and three semantic dimensions.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.08222	From Historical Tabular Image to Knowledge Graphs: A Provenance-Aware Modular Pipeline		pre_denominator_closure	SF-2026-ARXIV-2605-08222	问题/机制：From Historical Tabular Image to Knowledge Graphs: A Provenance-Aware Modular Pipeline；方法为“To address this, we present a modular, provenance-aware pipeline to convert handwritten tabular images into KGs supporting human-AI collaboration.”；结果线索为“The pipeline decomposes the workflow into three stages - table reconstruction, information extraction, and KG construction - while exposing intermediate representations for inspection, evaluation, and correction.”。排除边界：贡献停留在论文自身问题与实验对象，没有形成可迁移的 AI System owner、长期 contract 或 Books 反例。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04984	Self-Induced Outcome Potential: Turn-Level Credit Assignment for Agents without Verifiers		retained	SF-SELF-INDUCED-OUTCOME-POTENTIAL-TURN-LEVEL-CREDIT-ASSIGNMENT-FOR-AGENTS-W	turn-level agent credit can be inferred without external verifiers by using outcome-potential deltas, subject to identifiability limits	TRAIN-RLHF	deep_complete	verified	Integrate
