source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-27251	2606.27251	core_daily_semantic_review_required	Advancing Omnimodal Embodied Agents from Isolated Skills to Everyday Physical Autonomy	Building persistent embodied agents in unstructured environments demands unified orchestration of heterogeneous tools spanning both cyber (APIs, IoT) and physical (manipulation, navigation) domains, coupled with autonomous recovery from physical failures that inevitably arise over extended operation.	retained_after_full_semantic_audit	durable_ai_system_candidate	MULTIMODAL-EMBODIED-VLA	`Advancing Omnimodal Embodied Agents from Isolated Skills to Everyday Physical Autonomy` 改变 `MULTIMODAL-EMBODIED-VLA` 的长期 state/data/control 或 evaluation/security contract：Advancing Omnimodal Embodied Agents from Isolated Skills to Everyday Physical Autonomy 的 exact-v1 机制为：To this end, we present OmniAct, a framework integrating a multimodal semantic planner for skill routing across unified action spaces, an adaptive hierarchical memory with event-boundary-driven compression for sub-linear context growth, and an asynchronous visual preemption engine that closes the semantic loop during physical execution. 因此 把 observation、temporal state、action head、safety gate 与真实动作回执绑定。
SF-2026-ARXIV-2606-27257	2606.27257	not_routed_by_keyword_contract	Resilient Output Containment under Undisclosed Leader Dynamics and Actuator Attacks	This work studies resilient output containment for heterogeneous linear multi-agent systems with actuator cyber-attacks over directed network topologies.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`Resilient Output Containment under Undisclosed Leader Dynamics and Actuator Attacks`：This work studies resilient output containment for heterogeneous linear multi-agent systems with actuator cyber-attacks over directed network topologies. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-27258	2606.27258	not_routed_by_keyword_contract	Beyond Objects	A core principle of object orientation -- that the functionality of a system can be partitioned amongst objects that correspond to individuals in the problem domain -- has influenced how software has been specified, designed and implemented for more than fifty years.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Beyond Objects`：A core principle of object orientation -- that the functionality of a system can be partitioned amongst objects that correspond to individuals in the problem domain -- has influenced how software has been specified, designed and implemented for more than fifty years. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27264	2606.27264	keyword_daily_semantic_review_required	CORTEX: A Structured Reasoning Benchmark for Trustworthy 3D Chest CT MLLMs	Reasoning in multimodal large language models (MLLMs) has shown strong promise in medical imaging.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`CORTEX: A Structured Reasoning Benchmark for Trustworthy 3D Chest CT MLLMs`：Reasoning in multimodal large language models (MLLMs) has shown strong promise in medical imaging. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-27268	2606.27268	core_daily_semantic_review_required	E-TTS: A New Embodied Test-Time Scaling Framework for Robotic Manipulation	Recently, a few works have made early attempts to study test-time scaling for embodied tasks.	retained_after_full_semantic_audit	durable_ai_system_candidate	MULTIMODAL-EMBODIED-VLA	`E-TTS: A New Embodied Test-Time Scaling Framework for Robotic Manipulation` 改变 `MULTIMODAL-EMBODIED-VLA` 的长期 state/data/control 或 evaluation/security contract：E-TTS: A New Embodied Test-Time Scaling Framework for Robotic Manipulation 的 exact-v1 机制为：However, two major challenges remain unsolved: (1) reasoning can effectively improve the performance of the policy, but its scaling mechanism has seldom been studied; (2) historical information is essential, as embodied tasks are inherently long-horizon and sequential, making sole reliance on current observations for action scaling inadequate due to the lack of historical context utilization. 因此 把 observation、temporal state、action head、safety gate 与真实动作回执绑定。
SF-2026-ARXIV-2606-27269	2606.27269	core_daily_semantic_review_required	Ribbon: Scalable Approximation and Robust Uncertainty Quantification	Reliably quantifying predictive uncertainty is difficult for complex, high-dimensional, or misspecified models.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Ribbon: Scalable Approximation and Robust Uncertainty Quantification`：Reliably quantifying predictive uncertainty is difficult for complex, high-dimensional, or misspecified models. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-27274	2606.27274	core_daily_semantic_review_required	BetXplain: An Explanation-Annotated Dataset for Detecting Manipulative Betting Advertisements on Social Media	The promotion of betting applications on social media platforms has increased significantly in recent years.	pre_denominator_closure	task_model_method_without_durable_owner	—	`BetXplain: An Explanation-Annotated Dataset for Detecting Manipulative Betting Advertisements on Social Media`：The promotion of betting applications on social media platforms has increased significantly in recent years. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27275	2606.27275	core_daily_semantic_review_required	How Surprising Is Historical Italian to Language Models? Tokenization Tax, Comprehension Tax, and a Simple Mitigation	Large language models (LLMs) are increasingly critical to digital library workflows, yet their ability to process historical language remains poorly understood.	pre_denominator_closure	task_model_method_without_durable_owner	—	`How Surprising Is Historical Italian to Language Models? Tokenization Tax, Comprehension Tax, and a Simple Mitigation`：Large language models (LLMs) are increasingly critical to digital library workflows, yet their ability to process historical language remains poorly understood. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27277	2606.27277	core_daily_semantic_review_required	EO-WM: A Physically Informed World Model for Probabilistic Earth Observation Forecasting	Earth Observation (EO) forecasting aims to predict future Earth surface dynamics from satellite observations under changing meteorological conditions.	pre_denominator_closure	task_model_method_without_durable_owner	—	`EO-WM: A Physically Informed World Model for Probabilistic Earth Observation Forecasting`：Earth Observation (EO) forecasting aims to predict future Earth surface dynamics from satellite observations under changing meteorological conditions. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27280	2606.27280	not_routed_by_keyword_contract	Exact and Deterministic Patch Descriptor Retrieval via Hierarchical Normalization	We present a patch descriptor retrieval method that returns the exact nearest neighbour -- provably identical to exhaustive full-vector search -- while evaluating only a small fraction of the database, and does so deterministically: the same (database, query) pair always produces the same result, independent of run order, thread count, or hardware.	pre_denominator_closure	local_artifact_without_general_contract	—	`Exact and Deterministic Patch Descriptor Retrieval via Hierarchical Normalization`：We present a patch descriptor retrieval method that returns the exact nearest neighbour -- provably identical to exhaustive full-vector search -- while evaluating only a small fraction of the database, and does so deterministically: the same (database, query) pair always produces the same result, independent of run order, thread count, or hardware. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-27282	2606.27282	core_daily_semantic_review_required	How Good Can Linear Models Be for Time-Series Forecasting?	Time-series forecasting research has been moving steadily toward larger architectures, from specialized transformers to general-purpose foundation models, on the assumption that capacity is what unlocks accuracy.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`How Good Can Linear Models Be for Time-Series Forecasting?`：Time-series forecasting research has been moving steadily toward larger architectures, from specialized transformers to general-purpose foundation models, on the assumption that capacity is what unlocks accuracy. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
